VendorID,passenger_count,trip_distance,RatecodeID,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,congestion_surcharge,airport_fee,pickup_hour,pickup_dayofweek,pickup_month,is_weekend,trip_duration_min,avg_speed_mph
2,1.0,2.29,1.0,170.0,230.0,1.0,17.7,1.0,0.5,0.0,1.0,2.5,0.0,21,4,1,0,18.35,7.487738419618529
2,2.0,3.57,1.0,74.0,161.0,1.0,25.4,0.0,0.5,0.0,1.0,2.5,0.0,13,2,1,0,27.933333333333334,7.6682577565632455
2,1.0,4.47,1.0,186.0,238.0,2.0,24.0,2.5,0.5,0.0,1.0,2.5,0.0,16,3,1,0,19.433333333333334,13.801029159519725
2,1.0,1.81,1.0,186.0,162.0,2.0,16.3,0.0,0.5,0.0,1.0,2.5,0.0,11,4,1,0,18.533333333333335,5.859712230215827
2,3.0,0.61,1.0,236.0,236.0,1.0,5.1,2.5,0.5,0.0,1.0,2.5,0.0,19,4,1,0,2.9833333333333334,12.268156424581004
2,1.0,4.06,1.0,79.0,189.0,1.0,22.6,1.0,0.5,0.0,1.0,2.5,0.0,21,2,1,0,18.416666666666668,13.227149321266966
2,5.0,1.78,1.0,24.0,236.0,2.0,12.1,0.0,0.5,0.0,1.0,0.0,0.0,14,3,1,0,10.8,9.888888888888888
1,2.0,2.4,1.0,236.0,230.0,1.0,21.2,2.5,0.5,0.0,1.0,2.5,0.0,13,5,1,1,22.366666666666667,6.4381520119225035
2,1.0,1.34,1.0,48.0,233.0,1.0,14.9,2.5,0.5,0.0,1.0,2.5,0.0,20,4,1,0,16.25,4.947692307692308
1,1.0,2.2,1.0,239.0,262.0,1.0,13.5,5.0,0.5,0.0,1.0,2.5,0.0,18,3,1,0,14.366666666666667,9.187935034802784
1,1.0,2.3,1.0,50.0,233.0,1.0,14.2,5.0,0.5,0.0,1.0,2.5,0.0,18,4,1,0,13.333333333333334,10.349999999999998
2,2.0,5.25,1.0,142.0,148.0,1.0,26.1,0.0,0.5,0.0,1.0,2.5,0.0,18,0,1,0,22.416666666666668,14.052044609665428
2,2.0,1.69,1.0,144.0,232.0,1.0,10.7,1.0,0.5,0.0,1.0,2.5,0.0,20,6,1,1,8.516666666666667,11.906066536203522
2,1.0,0.51,1.0,238.0,239.0,1.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,11,6,1,1,4.133333333333334,7.403225806451611
2,1.0,6.5,1.0,186.0,33.0,2.0,28.2,1.0,0.5,0.0,1.0,2.5,0.0,22,1,1,0,25.183333333333334,15.486432825943083
2,1.0,1.12,1.0,170.0,233.0,1.0,10.0,2.5,0.5,0.0,1.0,2.5,0.0,17,3,1,0,9.766666666666667,6.880546075085324
2,4.0,1.43,1.0,100.0,48.0,1.0,12.8,0.0,0.5,0.0,1.0,2.5,0.0,14,6,1,1,12.866666666666667,6.6683937823834185
2,2.0,0.86,1.0,234.0,249.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,12,6,1,1,5.95,8.672268907563025
2,2.0,5.87,1.0,148.0,239.0,1.0,28.9,1.0,0.5,0.0,1.0,2.5,0.0,1,5,1,1,24.15,14.58385093167702
2,1.0,6.89,1.0,40.0,230.0,1.0,28.9,1.0,0.5,6.55,1.0,2.5,0.0,6,1,1,0,17.25,23.96521739130435
1,1.0,18.0,2.0,132.0,162.0,1.0,70.0,3.75,0.5,6.55,1.0,2.5,1.25,15,5,1,1,36.28333333333333,29.76573265962334
2,1.0,1.3,1.0,234.0,100.0,1.0,7.9,1.0,0.5,0.0,1.0,2.5,0.0,2,2,1,0,4.233333333333333,18.425196850393704
2,1.0,3.12,1.0,229.0,238.0,1.0,22.6,0.0,0.5,0.0,1.0,2.5,0.0,10,4,1,0,23.716666666666665,7.893183415319748
2,1.0,4.45,1.0,230.0,231.0,1.0,28.9,0.0,0.5,0.0,1.0,2.5,0.0,17,6,1,1,26.633333333333333,10.02503128911139
2,3.0,2.07,1.0,239.0,48.0,1.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,17,0,1,0,14.866666666666667,8.354260089686097
1,1.0,4.2,1.0,186.0,262.0,1.0,21.9,5.0,0.5,0.0,1.0,2.5,0.0,19,3,1,0,19.5,12.923076923076923
2,3.0,3.94,1.0,138.0,7.0,1.0,21.2,5.0,0.5,0.0,1.0,0.0,1.25,13,2,1,0,17.95,13.169916434540392
2,1.0,0.7,1.0,48.0,142.0,2.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,11,5,1,1,3.7333333333333334,11.25
2,1.0,1.24,1.0,158.0,249.0,1.0,8.6,1.0,0.5,0.0,1.0,2.5,0.0,1,3,1,0,6.7,11.104477611940299
1,1.0,0.7,1.0,163.0,162.0,2.0,6.5,2.5,0.5,0.0,1.0,2.5,0.0,10,4,1,0,6.2,6.774193548387096
2,1.0,3.94,1.0,107.0,239.0,1.0,17.7,0.0,0.5,0.0,1.0,2.5,0.0,8,0,1,0,12.966666666666667,18.231362467866322
2,1.0,2.15,1.0,237.0,43.0,1.0,13.5,0.0,0.5,0.0,1.0,2.5,0.0,16,3,1,0,11.583333333333334,11.136690647482013
2,1.0,1.29,1.0,236.0,237.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,12,6,1,1,8.033333333333333,9.634854771784232
2,1.0,2.94,1.0,158.0,161.0,1.0,20.5,0.0,0.5,0.0,1.0,2.5,0.0,8,0,1,0,22.95,7.686274509803921
2,1.0,12.04,1.0,230.0,138.0,1.0,47.1,5.0,0.5,6.55,1.0,2.5,0.0,8,0,1,0,21.8,33.13761467889908
2,1.0,2.4,1.0,142.0,141.0,1.0,16.3,0.0,0.5,0.0,1.0,2.5,0.0,17,5,1,1,15.466666666666667,9.310344827586206
2,1.0,0.94,1.0,238.0,142.0,1.0,7.9,2.5,0.5,0.0,1.0,2.5,0.0,17,4,1,0,6.733333333333333,8.376237623762377
2,1.0,1.14,1.0,114.0,234.0,1.0,7.9,1.0,0.5,0.0,1.0,2.5,0.0,22,1,1,0,4.316666666666666,15.845559845559846
1,1.0,1.5,1.0,107.0,229.0,2.0,7.9,2.5,0.5,0.0,1.0,2.5,0.0,10,5,1,1,3.65,24.657534246575345
1,1.0,17.6,2.0,132.0,100.0,1.0,70.0,3.75,0.5,6.55,1.0,2.5,1.25,6,4,1,0,38.016666666666666,27.777290661990357
1,2.0,5.0,1.0,230.0,13.0,1.0,26.1,2.5,0.5,0.0,1.0,2.5,0.0,12,4,1,0,21.15,14.184397163120568
2,4.0,0.88,1.0,68.0,90.0,1.0,7.2,1.0,0.5,0.0,1.0,2.5,0.0,22,3,1,0,4.983333333333333,10.595317725752507
2,2.0,0.68,1.0,230.0,48.0,2.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,19,0,1,0,4.666666666666667,8.742857142857144
1,2.0,2.2,1.0,113.0,261.0,2.0,13.5,5.0,0.5,0.0,1.0,2.5,0.0,16,4,1,0,15.3,8.627450980392158
2,1.0,3.68,1.0,263.0,234.0,1.0,20.5,0.0,0.5,0.0,1.0,2.5,0.0,14,5,1,1,19.85,11.123425692695214
1,3.0,5.4,1.0,161.0,88.0,2.0,24.0,2.5,0.5,0.0,1.0,2.5,0.0,14,4,1,0,19.133333333333333,16.933797909407666
2,6.0,19.16,2.0,132.0,209.0,1.0,70.0,0.0,0.5,0.0,1.0,2.5,1.25,23,6,1,1,32.68333333333333,35.17389087200408
2,2.0,1.27,1.0,79.0,170.0,1.0,9.3,1.0,0.5,0.0,1.0,2.5,0.0,0,5,1,1,7.216666666666667,10.558891454965359
2,1.0,1.02,1.0,113.0,79.0,1.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,17,0,1,0,8.583333333333334,7.13009708737864
2,1.0,4.21,1.0,262.0,224.0,1.0,19.1,0.0,0.5,0.0,1.0,2.5,0.0,7,3,1,0,11.616666666666667,21.744619799139166
2,6.0,1.92,1.0,79.0,231.0,2.0,12.8,0.0,0.5,0.0,1.0,2.5,0.0,11,2,1,0,11.133333333333333,10.347305389221557
1,2.0,4.4,1.0,148.0,141.0,1.0,23.3,3.5,0.5,0.0,1.0,2.5,0.0,0,6,1,1,21.116666666666667,12.501973164956592
2,1.0,1.01,1.0,140.0,263.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,13,5,1,1,4.233333333333333,14.314960629921261
1,1.0,5.1,1.0,87.0,68.0,1.0,31.0,2.5,0.5,0.0,1.0,2.5,0.0,13,6,1,1,29.816666666666666,10.262716601453326
2,1.0,1.4,1.0,230.0,233.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,15,6,1,1,15.166666666666666,5.538461538461538
2,1.0,1.32,1.0,249.0,186.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,15,4,1,0,10.416666666666666,7.603200000000001
1,1.0,0.9,1.0,79.0,234.0,1.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,10,0,1,0,10.05,5.3731343283582085
2,1.0,1.72,1.0,163.0,246.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,11,2,1,0,8.6,12.0
2,1.0,2.19,1.0,141.0,142.0,1.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,16,3,1,0,12.883333333333333,10.19922380336352
1,1.0,17.2,2.0,132.0,137.0,1.0,70.0,3.75,0.5,6.55,1.0,2.5,1.25,15,6,1,1,34.916666666666664,29.556085918854418
2,1.0,8.37,1.0,138.0,141.0,2.0,34.5,5.0,0.5,0.0,1.0,2.5,1.25,19,5,1,1,20.166666666666668,24.90247933884297
2,1.0,2.51,1.0,113.0,232.0,1.0,13.5,1.0,0.5,0.0,1.0,2.5,0.0,4,6,1,1,10.233333333333333,14.716612377850163
2,1.0,1.5,1.0,236.0,236.0,1.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,14,4,1,0,17.183333333333334,5.237633365664403
2,1.0,0.61,1.0,229.0,140.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,14,1,1,0,4.666666666666667,7.8428571428571425
2,1.0,6.35,1.0,162.0,231.0,1.0,28.2,0.0,0.5,0.0,1.0,2.5,0.0,7,3,1,0,16.466666666666665,23.13765182186235
2,1.0,4.06,1.0,79.0,50.0,1.0,21.2,1.0,0.5,0.0,1.0,2.5,0.0,0,5,1,1,16.666666666666668,14.615999999999998
2,1.0,1.09,1.0,261.0,231.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,12,6,1,1,9.216666666666667,7.095840867992767
2,1.0,2.88,1.0,166.0,142.0,1.0,18.4,1.0,0.5,0.0,1.0,2.5,0.0,0,5,1,1,16.783333333333335,10.295928500496522
2,4.0,4.07,1.0,263.0,186.0,1.0,22.6,2.5,0.5,0.0,1.0,2.5,0.0,19,4,1,0,19.85,12.30226700251889
2,2.0,1.91,1.0,141.0,43.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,7,4,1,0,14.816666666666666,7.734533183352081
2,1.0,1.55,1.0,142.0,236.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,10,2,1,0,14.2,6.549295774647888
2,1.0,11.5,1.0,138.0,100.0,2.0,45.7,6.0,0.5,6.55,1.0,2.5,1.25,0,3,1,0,23.016666666666666,29.978276611151344
2,1.0,0.76,1.0,170.0,137.0,1.0,5.8,2.5,0.5,0.0,1.0,2.5,0.0,18,4,1,0,3.3833333333333333,13.47783251231527
2,1.0,1.56,1.0,107.0,162.0,2.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,15,3,1,0,10.8,8.666666666666666
2,2.0,2.71,1.0,143.0,262.0,2.0,18.4,0.0,0.5,0.0,1.0,2.5,0.0,15,2,1,0,18.116666666666667,8.975160993560257
2,1.0,0.86,1.0,229.0,141.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,11,3,1,0,6.416666666666667,8.041558441558442
1,1.0,2.8,1.0,141.0,164.0,1.0,14.9,3.5,0.5,0.0,1.0,2.5,0.0,22,4,1,0,12.95,12.972972972972974
1,1.0,1.7,1.0,249.0,164.0,1.0,15.6,2.5,0.5,0.0,1.0,2.5,0.0,16,6,1,1,17.016666666666666,5.994123408423115
2,1.0,3.29,1.0,68.0,79.0,1.0,17.7,1.0,0.5,0.0,1.0,2.5,0.0,23,6,1,1,15.683333333333334,12.586609989373008
2,2.0,3.04,1.0,141.0,79.0,1.0,15.6,2.5,0.5,0.0,1.0,2.5,0.0,19,4,1,0,13.9,13.122302158273381
2,1.0,2.93,1.0,48.0,263.0,1.0,17.0,0.0,0.5,0.0,1.0,2.5,0.0,15,0,1,0,15.216666666666667,11.553121577217963
2,1.0,19.97,2.0,132.0,236.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,1.25,20,3,1,0,34.93333333333333,34.29961832061068
2,1.0,12.64,1.0,164.0,138.0,1.0,60.4,5.0,0.5,6.55,1.0,2.5,0.0,11,3,1,0,41.31666666666667,18.35578862444534
2,1.0,1.31,1.0,142.0,162.0,1.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,11,3,1,0,16.316666666666666,4.817160367722166
2,1.0,1.9,1.0,237.0,75.0,1.0,10.7,1.0,0.5,0.0,1.0,2.5,0.0,2,2,1,0,7.0,16.285714285714285
1,1.0,1.3,1.0,148.0,158.0,1.0,8.6,3.5,0.5,0.0,1.0,2.5,0.0,1,5,1,1,7.45,10.46979865771812
2,4.0,2.95,1.0,239.0,164.0,1.0,18.4,1.0,0.5,0.0,1.0,2.5,0.0,22,4,1,0,16.75,10.567164179104479
1,2.0,1.2,1.0,48.0,163.0,1.0,9.3,3.5,0.5,0.0,1.0,2.5,0.0,21,2,1,0,7.35,9.795918367346939
2,1.0,0.69,1.0,249.0,158.0,1.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,9,2,1,0,8.033333333333333,5.153526970954356
1,1.0,9.9,1.0,138.0,243.0,1.0,38.7,8.75,0.5,6.55,1.0,0.0,1.25,19,3,1,0,16.35,36.330275229357795
1,4.0,0.9,1.0,50.0,230.0,1.0,9.3,3.5,0.5,0.0,1.0,2.5,0.0,21,4,1,0,11.533333333333333,4.682080924855492
2,1.0,7.97,1.0,87.0,43.0,1.0,40.8,0.0,0.5,0.0,1.0,2.5,0.0,11,3,1,0,34.06666666666667,14.037181996086105
2,1.0,2.26,1.0,162.0,114.0,1.0,17.0,0.0,0.5,0.0,1.0,2.5,0.0,18,5,1,1,18.0,7.533333333333333
2,1.0,2.77,1.0,170.0,142.0,1.0,17.7,0.0,0.5,0.0,1.0,2.5,0.0,10,2,1,0,15.966666666666667,10.409185803757827
1,1.0,2.4,1.0,48.0,140.0,1.0,17.0,5.0,0.5,0.0,1.0,2.5,0.0,16,2,1,0,16.716666666666665,8.614157527417747
2,1.0,1.27,1.0,164.0,246.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,16,6,1,1,9.466666666666667,8.049295774647888
1,1.0,0.9,1.0,230.0,142.0,1.0,7.2,3.5,0.5,0.0,1.0,2.5,0.0,22,6,1,1,4.45,12.134831460674157
1,1.0,1.2,1.0,151.0,166.0,2.0,7.9,0.0,0.5,0.0,1.0,0.0,0.0,14,5,1,1,5.85,12.307692307692308
2,1.0,2.53,1.0,162.0,107.0,2.0,15.6,0.0,0.5,0.0,1.0,2.5,0.0,11,0,1,0,14.533333333333333,10.444954128440365
2,2.0,2.82,1.0,142.0,234.0,2.0,24.7,0.0,0.5,0.0,1.0,2.5,0.0,18,6,1,1,28.033333333333335,6.035671819262782
1,1.0,0.7,1.0,75.0,236.0,2.0,5.8,2.5,0.5,0.0,1.0,2.5,0.0,15,1,1,0,4.516666666666667,9.29889298892989
2,3.0,8.66,1.0,262.0,138.0,1.0,35.2,5.0,0.5,6.55,1.0,2.5,0.0,11,4,1,0,17.416666666666668,29.833492822966505
1,1.0,1.0,1.0,237.0,239.0,2.0,7.2,2.5,0.5,0.0,1.0,2.5,0.0,12,4,1,0,6.166666666666667,9.729729729729728
2,1.0,3.41,1.0,137.0,236.0,1.0,14.9,1.0,0.5,0.0,1.0,2.5,0.0,4,6,1,1,9.333333333333334,21.92142857142857
2,1.0,1.58,1.0,263.0,75.0,2.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,9,1,1,0,7.016666666666667,13.510688836104514
1,2.0,2.1,1.0,162.0,50.0,1.0,13.5,2.5,0.5,0.0,1.0,2.5,0.0,19,5,1,1,14.483333333333333,8.699654775604143
2,4.0,12.25,1.0,138.0,161.0,1.0,47.1,6.0,0.5,6.55,1.0,2.5,1.25,0,3,1,0,21.1,34.834123222748815
2,1.0,3.27,1.0,125.0,229.0,1.0,19.1,0.0,0.5,0.0,1.0,2.5,0.0,7,0,1,0,17.533333333333335,11.190114068441062
1,1.0,0.6,1.0,236.0,239.0,1.0,5.8,5.0,0.5,0.0,1.0,2.5,0.0,17,2,1,0,4.0,9.0
1,1.0,2.4,1.0,186.0,237.0,1.0,14.9,5.0,0.5,0.0,1.0,2.5,0.0,19,1,1,0,13.966666666666667,10.310262529832935
2,1.0,7.14,1.0,151.0,232.0,2.0,31.0,0.0,0.5,0.0,1.0,2.5,0.0,14,0,1,0,18.616666666666667,23.011638316920322
1,1.0,9.1,1.0,45.0,74.0,2.0,35.2,2.5,0.5,0.0,1.0,2.5,0.0,13,3,1,0,14.133333333333333,38.632075471698116
2,1.0,1.43,1.0,142.0,229.0,1.0,13.5,0.0,0.5,0.0,1.0,2.5,0.0,15,2,1,0,14.816666666666666,5.790776152980877
2,1.0,4.67,1.0,162.0,231.0,2.0,24.0,0.0,0.5,0.0,1.0,2.5,0.0,10,0,1,0,18.883333333333333,14.83848190644307
2,1.0,20.4,2.0,132.0,238.0,1.0,70.0,0.0,0.5,8.36,1.0,2.5,1.25,22,6,1,1,32.483333333333334,37.68086198050282
2,1.0,1.16,1.0,161.0,141.0,1.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,15,3,1,0,11.35,6.13215859030837
2,1.0,0.73,1.0,239.0,239.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,9,0,1,0,4.766666666666667,9.188811188811188
2,1.0,3.22,1.0,141.0,79.0,1.0,17.0,0.0,0.5,0.0,1.0,2.5,0.0,10,2,1,0,15.366666666666667,12.572668112798265
2,1.0,0.97,1.0,236.0,43.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,14,1,1,0,6.233333333333333,9.336898395721924
2,1.0,8.81,1.0,132.0,191.0,2.0,35.2,0.0,0.5,0.0,1.0,0.0,1.25,18,0,1,0,16.8,31.46428571428571
2,1.0,0.51,1.0,237.0,236.0,1.0,5.1,0.0,0.5,0.0,1.0,2.5,0.0,11,5,1,1,3.2,9.5625
2,2.0,3.46,1.0,236.0,90.0,1.0,24.7,0.0,0.5,0.0,1.0,2.5,0.0,15,2,1,0,26.8,7.746268656716418
2,1.0,2.51,1.0,90.0,229.0,1.0,15.6,0.0,0.5,0.0,1.0,2.5,0.0,13,5,1,1,14.583333333333334,10.326857142857142
2,1.0,12.75,1.0,138.0,125.0,1.0,50.6,7.5,0.5,0.0,1.0,2.5,1.25,19,3,1,0,25.366666666666667,30.157687253613663
2,1.0,1.21,1.0,161.0,164.0,1.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,10,0,1,0,7.666666666666667,9.469565217391303
2,1.0,8.48,1.0,132.0,93.0,2.0,33.1,0.0,0.5,0.0,1.0,0.0,1.25,7,6,1,1,12.033333333333333,42.2825484764543
2,1.0,7.67,1.0,70.0,236.0,1.0,29.6,1.0,0.5,6.55,1.0,2.5,0.0,21,0,1,0,12.683333333333334,36.283837056504595
2,1.0,2.4,1.0,239.0,161.0,1.0,15.6,1.0,0.5,0.0,1.0,2.5,0.0,22,4,1,0,14.5,9.931034482758621
2,1.0,2.22,1.0,170.0,163.0,1.0,17.0,0.0,0.5,0.0,1.0,2.5,0.0,11,1,1,0,16.816666666666666,7.920713577799802
2,1.0,2.13,1.0,239.0,237.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,16,6,1,1,13.6,9.397058823529411
2,2.0,5.22,1.0,237.0,144.0,1.0,25.4,0.0,0.5,0.0,1.0,2.5,0.0,17,0,1,0,18.116666666666667,17.287948482060717
2,1.0,0.94,1.0,186.0,230.0,1.0,7.9,2.5,0.5,0.0,1.0,2.5,0.0,16,1,1,0,6.5,8.676923076923076
2,1.0,15.18,1.0,132.0,210.0,2.0,59.0,0.0,0.5,0.0,1.0,0.0,1.25,12,1,1,0,27.116666666666667,33.58819913952059
2,2.0,2.8,1.0,186.0,231.0,1.0,15.6,1.0,0.5,0.0,1.0,2.5,0.0,22,5,1,1,14.183333333333334,11.844888366627496
1,1.0,0.5,1.0,186.0,100.0,2.0,8.6,2.5,0.5,0.0,1.0,2.5,0.0,19,6,1,1,11.016666666666667,2.723146747352496
2,5.0,1.25,1.0,79.0,137.0,2.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,15,4,1,0,7.0,10.714285714285714
2,1.0,1.28,1.0,161.0,43.0,1.0,7.2,1.0,0.5,0.0,1.0,2.5,0.0,21,5,1,1,4.316666666666666,17.791505791505795
1,1.0,1.5,1.0,233.0,50.0,1.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,11,5,1,1,11.733333333333333,7.670454545454546
2,1.0,1.05,1.0,68.0,68.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,15,3,1,0,5.4,11.666666666666666
2,2.0,1.05,1.0,231.0,249.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,19,0,1,0,4.95,12.727272727272727
2,1.0,3.25,1.0,132.0,10.0,1.0,14.9,2.5,0.5,0.0,1.0,0.0,1.25,19,2,1,0,7.6,25.65789473684211
2,1.0,1.04,1.0,262.0,75.0,2.0,8.6,1.0,0.5,0.0,1.0,2.5,0.0,3,0,1,0,6.65,9.38345864661654
2,1.0,2.76,1.0,234.0,231.0,1.0,14.9,1.0,0.5,0.0,1.0,2.5,0.0,21,2,1,0,13.066666666666666,12.673469387755102
1,1.0,0.7,1.0,140.0,141.0,1.0,5.8,2.5,0.5,0.0,1.0,2.5,0.0,10,5,1,1,5.8,7.241379310344827
2,1.0,1.58,1.0,234.0,79.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,15,5,1,1,10.066666666666666,9.417218543046358
2,1.0,2.26,1.0,114.0,161.0,1.0,16.3,0.0,0.5,0.0,1.0,2.5,0.0,15,5,1,1,17.75,7.6394366197183095
2,1.0,2.02,1.0,246.0,249.0,2.0,13.5,0.0,0.5,0.0,1.0,2.5,0.0,10,3,1,0,11.566666666666666,10.478386167146974
2,1.0,1.64,1.0,48.0,233.0,2.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,10,6,1,1,9.85,9.98984771573604
2,1.0,1.53,1.0,186.0,163.0,1.0,16.3,2.5,0.5,0.0,1.0,2.5,0.0,17,4,1,0,18.65,4.922252010723861
2,1.0,3.76,1.0,141.0,234.0,1.0,21.9,0.0,0.5,0.0,1.0,2.5,0.0,10,1,1,0,19.4,11.628865979381443
1,2.0,0.5,1.0,142.0,143.0,1.0,5.1,2.5,0.5,0.0,1.0,2.5,0.0,13,3,1,0,3.0166666666666666,9.94475138121547
2,1.0,0.69,1.0,239.0,239.0,1.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,16,5,1,1,3.283333333333333,12.609137055837563
2,1.0,1.55,1.0,234.0,144.0,1.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,18,6,1,1,7.466666666666667,12.455357142857144
1,1.0,0.3,1.0,163.0,237.0,2.0,5.8,0.0,0.5,0.0,1.0,0.0,0.0,12,1,1,0,3.6166666666666667,4.976958525345622
2,1.0,1.7,1.0,170.0,48.0,1.0,17.7,2.5,0.5,0.0,1.0,2.5,0.0,16,4,1,0,19.85,5.138539042821158
2,1.0,17.79,1.0,132.0,17.0,2.0,68.1,1.0,0.5,0.0,1.0,0.0,1.25,0,6,1,1,31.833333333333332,33.53089005235602
2,5.0,1.59,1.0,148.0,144.0,1.0,12.1,1.0,0.5,0.0,1.0,2.5,0.0,2,6,1,1,12.033333333333333,7.927977839335181
2,1.0,2.17,1.0,162.0,236.0,1.0,17.0,0.0,0.5,0.0,1.0,2.5,0.0,9,0,1,0,16.8,7.749999999999999
2,1.0,2.31,1.0,230.0,238.0,1.0,12.8,0.0,0.5,0.0,1.0,2.5,0.0,17,6,1,1,10.35,13.391304347826088
1,2.0,0.2,1.0,164.0,100.0,2.0,4.4,5.0,0.5,0.0,1.0,2.5,0.0,16,3,1,0,2.6666666666666665,4.500000000000001
2,1.0,2.16,1.0,48.0,249.0,1.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,6,2,1,0,8.616666666666667,15.040618955512574
2,5.0,3.63,1.0,140.0,230.0,1.0,27.5,0.0,0.5,0.0,1.0,2.5,0.0,11,4,1,0,30.766666666666666,7.079089924160346
2,1.0,0.69,1.0,233.0,137.0,1.0,5.1,0.0,0.5,0.0,1.0,2.5,0.0,13,4,1,0,2.6,15.923076923076922
2,2.0,0.34,1.0,246.0,246.0,1.0,4.4,0.0,0.5,0.0,1.0,2.5,0.0,12,1,1,0,1.6333333333333333,12.48979591836735
1,1.0,4.7,1.0,113.0,49.0,1.0,29.6,5.0,0.5,0.0,1.0,2.5,0.0,17,4,1,0,32.93333333333333,8.562753036437247
2,1.0,2.02,1.0,238.0,237.0,1.0,13.5,0.0,0.5,0.0,1.0,2.5,0.0,17,0,1,0,11.716666666666667,10.344238975817923
2,1.0,4.82,1.0,107.0,25.0,1.0,23.3,0.0,0.5,0.0,1.0,2.5,0.0,14,6,1,1,18.05,16.022160664819946
1,1.0,1.1,1.0,142.0,238.0,1.0,8.6,2.5,0.5,0.0,1.0,2.5,0.0,14,2,1,0,6.466666666666667,10.20618556701031
1,2.0,13.6,1.0,132.0,189.0,1.0,62.5,1.25,0.5,0.0,1.0,0.0,1.25,19,0,1,0,50.3,16.222664015904574
2,1.0,2.23,1.0,170.0,144.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,9,2,1,0,13.0,10.292307692307691
2,1.0,1.26,1.0,186.0,163.0,2.0,20.5,0.0,0.5,0.0,1.0,2.5,0.0,17,6,1,1,24.316666666666666,3.1089787525702537
2,1.0,1.65,1.0,234.0,158.0,1.0,11.4,1.0,0.5,0.0,1.0,2.5,0.0,4,6,1,1,9.866666666666667,10.033783783783782
1,1.0,3.5,1.0,142.0,166.0,1.0,19.8,2.5,0.5,0.0,1.0,2.5,0.0,18,6,1,1,20.916666666666668,10.039840637450197
1,2.0,0.5,1.0,164.0,137.0,1.0,5.8,5.0,0.5,0.0,1.0,2.5,0.0,18,3,1,0,4.283333333333333,7.003891050583658
1,1.0,1.2,1.0,236.0,237.0,1.0,9.3,5.0,0.5,0.0,1.0,2.5,0.0,16,0,1,0,7.066666666666666,10.18867924528302
2,1.0,0.82,1.0,262.0,236.0,1.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,18,5,1,1,7.45,6.604026845637583
2,2.0,2.32,1.0,138.0,138.0,2.0,12.8,5.0,0.5,0.0,1.0,0.0,1.25,11,3,1,0,8.683333333333334,16.03071017274472
1,1.0,1.6,1.0,233.0,79.0,1.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,8,3,1,0,5.916666666666667,16.225352112676056
2,2.0,2.76,1.0,79.0,45.0,1.0,20.5,0.0,0.5,0.0,1.0,2.5,0.0,12,4,1,0,21.283333333333335,7.780736100234924
2,1.0,3.07,1.0,186.0,237.0,1.0,19.1,0.0,0.5,0.0,1.0,2.5,0.0,15,6,1,1,19.9,9.256281407035175
